   0.00000000      0.574662268    
   5.00000007E-02  0.784092546    
  0.100000001      0.943633258    
  0.150000006       1.05903614    
  0.200000003       1.13605237    
  0.250000000       1.18043375    
  0.300000012       1.19793177    
  0.349999994       1.19429779    
  0.400000006       1.17528307    
  0.449999988       1.14663959    
  0.500000000       1.11411870    
  0.550000012       1.08347189    
  0.600000024       1.06045079    
  0.649999976       1.05080652    
  0.699999988       1.06029105    
  0.750000000       1.09465528    
  0.800000012       1.15965128    
  0.850000024       1.26103020    
  0.899999976       1.40454388    
  0.949999988       1.59594440    
   1.00000000       1.84098148    
